Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
ALCA.SAL3D,1991.12,11.078,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,1992.12,10.9329999999999,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,1993.12,10.326,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,1994.12,10.546775478,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,1995.12,10.280156987,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,1996.12,9.720565693,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,1997.12,9.577472835,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,1998.12,9.558997026,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,1999.12,9.774120952,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2000.12,9.812438,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2001.12,9.64123153,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2002.12,10.066787807,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2003.12,9.833331635,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2004.12,10.095580435,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2005.12,10.285063281,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2006.12,10.322210889,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2007.12,10.157636143,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2008.12,10.487387,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2009.12,10.228592,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2010.12,10.5887104057,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2011.12,10.415473914,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2012.12,10.086780751,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2013.12,10.043186848,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2014.12,9.926817973,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2015.12,9.513475144,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2016.12,9.747016723,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2017.12,9.635914385,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3D,2018.12,9.57085076,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,1986.03,12.232,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,1987.03,12.825,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,1988.03,11.519,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,1989.03,11.451,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,1990.03,11.57,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,1991.03,11.585,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,1992.03,11.005,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,1993.03,10.7829999999999,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,1994.03,10.5069999999999,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,1995.03,10.464242833,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,1996.03,10.217824353,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,1997.03,9.476095573,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,1998.03,9.671812968,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,1999.03,9.567336412,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2000.03,9.737850832,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2001.03,9.788807832,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2002.03,9.779453131,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2003.03,10.008110394,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2004.03,10.040388217,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2005.03,10.042285047,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2006.03,10.233814532,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2007.03,10.384638281,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2008.03,10.207612286,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2009.03,10.373692,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2010.03,10.479588692,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2011.03,10.4497738717,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2012.03,10.287595679,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2013.03,10.235169684,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2014.03,9.839475607,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2015.03,9.957141402,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2016.03,9.574759037,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2017.03,9.688999101,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3M,2018.03,9.558469055,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,1986.09,12.901,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,1987.09,11.897,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,1988.09,11.562,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,1989.09,11.566,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,1990.09,11.512,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,1991.09,11.3,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,1992.09,10.8579999999999,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,1993.09,10.5769999999999,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,1994.09,10.577174831,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,1995.09,10.403513997,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,1996.09,9.879719753,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,1997.09,9.299709388,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,1998.09,9.755882984,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,1999.09,9.575813018,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,2000.09,9.863629,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,2001.09,9.762947353,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,2002.09,9.920081232,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,2003.09,9.937495891,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,2004.09,10.125959019,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,2005.09,10.18563233,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,2006.09,10.22771089,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,2007.09,10.318131005,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
ALCA.SAL3S,2008.09,10.266663,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol,,,,
